1686441953,1937,78,1525,38,4109
1686443753,1966,81,1347,41,3997
1686445553,1953,79,1342,37,3912
1686447353,1967,79,1304,35,3859
1686449153,1867,80,1352,40,3948
1686450953,2011,74,1322,42,3962
1686452753,1964,73,1305,41,3922
1686454553,1990,72,1320,37,3924
1686456353,1913,69,1304,32,3758
1686458153,1918,72,1251,34,3756
1686459953,1924,67,1233,37,3656
1686461752,1930,74,1182,34,3631
1686463552,1883,73,1139,34,3562
1686465352,1850,67,1047,32,3429
1686467152,1846,70,1054,31,3423
1686468952,1906,69,1049,30,3459
1686470752,1947,67,1078,31,3525
1686472552,2010,70,1113,29,3611
1686474352,2034,70,1143,31,3728
1686476152,2124,70,1245,36,3909
1686477952,2168,74,1246,34,4006
